"","Probe_ID","Gene_Symbol","Ensembl_Gene_ID","GSM60914","GSM60936","GSM60937","GSM60938","GSM60939","GSM60940","GSM60941","GSM60942","GSM60943","GSM60944","GSM60945","GSM60946","GSM60947","GSM60948","GSM60949","GSM60950","GSM60951","GSM60952","GSM60953","GSM60954","GSM60955","GSM60956","GSM60957","GSM61474"
"3921",3873,"ALDOA","ENSG00000149925","-0.057170734","0.085087827","0.228424941","-0.348088703","-0.057546086","0.092364018","-0.476967545","0.346063735","0.342775536","0.121625571","-0.336393981","-0.179131219","0.014733286","-0.396075695","-0.278641186","-0.200549435","0.040921952","-0.379649395","-0.094853785","0.113819195","-0.155464082","-0.06371041","-0.051557896",0.870571638
"3922",3874,"ALDOA","ENSG00000149925","-0.226615109","-0.00445494","0.177107904","-0.178560187","-0.128373505","-0.203985565","-0.276300265","0.050354968","0.122877039","-0.012557675","-0.236142138","-0.191026484","0.156249658","-1.339195998","-0.255001489","-0.03009023","0.543516498","-0.052093304","-0.121429841","0.028115481","-0.027722979","-0.119664888","-0.188957073",0.878667612
"3923",3875,"HSPB1","ENSG00000106211","-0.698570215","-0.393190176",NA,NA,NA,"0.433366349","1.617190834",NA,NA,"-0.848583658","-0.735136197","0.503962779","0.747267258","0.401076726","-0.740793389","0.115768247","0.823369754","-0.078430231","0.568386219","0.210178172","-0.165193694","0.210459392","0.119194199",1.211561383
"3924",3876,"HSPB1","ENSG00000106211","-0.491004702","-0.406397117",NA,NA,NA,"0.640371196","2.250374834",NA,NA,"-0.655542718","-0.406442818","0.528467614","0.620482345","-0.059531203","-0.506036236","-0.15992587","0.597901556","0.330163499","0.523687755","0.68391936","0.257880896","0.279115011","0.368791284",1.339342524
"3925",3877,"3877","3877","-0.727461118","-0.237908553","-0.045584392","-0.02282746","-0.249698813",NA,NA,"0.358409986","0.687314401","0.142875445","0.447583328","1.059788737","0.4723047","-0.095049633","-0.344854492","0.094576029","-0.086978774","0.067638717","0.951317505","0.655047815","0.119894124","0.373083932","0.27521806",1.376843255
"3926",3878,"3878","3878","-0.750907257","-0.594429095","-0.092167614","0.085660923","-0.302360726",NA,NA,"0.707810297","0.966833136","0.001237244","0.66405781","0.120008169","0.407244873","-0.401066071","-0.295057445","0.175101044","-0.443164047","0.025878632","0.667344048","0.192261331","0.257764328","0.318443101","-0.053931706",1.561363636
"3927",3879,"DNAJC4","ENSG00000110011","-0.025686644","-0.203955173",NA,NA,NA,NA,NA,NA,NA,"-0.468675463","-0.517712259","-0.135189128","-0.031057257","0.22985131","0.072986439","0.244740621",NA,"0.1812974",NA,NA,"-0.296856073","-0.095136918","-0.059552188",1.086175943
"3928",3880,"DNAJC4","ENSG00000110011","0.120533665","0.051788083",NA,NA,NA,NA,NA,NA,NA,"-0.160724021","-0.140743976",NA,"-0.239762189","0.300897969","0.280677367","0.453123813","0.347923303","-0.127657183",NA,NA,"-0.422726033","-0.384532103","0.423882156",0.954887218
"3929",3881,"PEX10","ENSG00000157911","-0.221552669","0.126576634","0.244569212","-0.071094975","-0.16465513",NA,NA,NA,NA,"0.333575604","-0.333491151","-0.339818254","-0.32638139",NA,NA,"-0.14410871","-0.024247546","0.147341716",NA,NA,"-0.500108774","0.092531286","-0.398549376",1.148330059
"3930",3882,"PEX10","ENSG00000157911","0.155149649","0.184577128","0.104439468","0.18873311","-0.176943583",NA,NA,NA,NA,"0.132481505","-0.066011639",NA,"-0.251229516",NA,NA,"-0.01282404","-0.051775646","0.387106567",NA,NA,"-0.503867176","0.313224026","0.128497865",0.911342894
"3931",3883,"3883","3883","0.008181657","0.196598271","0.175278236","0.448944936","0.005118971",NA,NA,NA,NA,"0.005132325","0.034840049",NA,NA,"0.704676056","0.016453932","-0.09926873","-0.189195028","-0.125530882","-0.090833722","-0.132384553","0.0796477","-0.277621942","-0.381014319",1.014218009
"3932",3884,"3884","3884","-0.095800289","0.085621916","-0.0322727","0.039393438","-0.214124805",NA,NA,NA,NA,"0.381925012","-0.048202873",NA,NA,"0.051811947","-0.455640039","-0.109745406","-0.270409744","-0.438908903","0.05482901","-0.223506042","0.022133018","0.489974333","0.105477003",1.084931507
"3933",3885,"S100A12","ENSG00000163221","0.105254025","-0.076269281","0.080704384","-0.265301013","-0.064130337",NA,NA,"-0.354819976","0.166133422","-0.050438846","-0.026218996","-0.205608797","-0.107872216","-0.004703166","-0.091095311","0.193010333","-0.005147891","-0.292903193","0.419306405",NA,"-0.024847892","0.023474241","-0.376793204",1.258444619
"3934",3886,"S100A12","ENSG00000163221","-0.015725397","0.2425476","0.030167227","0.214605383","-0.109198771",NA,NA,"-0.03991437","0.26021939","-0.0403264","-0.385745091","-0.117512049","-0.173893904","-0.031087678","-0.194919381","-0.082999377","0.443194184","-0.224050882","-0.071632227","0.152581212","0.015644423","-0.251203218","-0.121553382",1.204627621
"3935",3887,"MRGPRF","ENSG00000172935","-0.04939582","0.020427882","0.276895474","-0.086848387","0.098936672",NA,NA,NA,NA,"-0.236012587","-0.151303266","-0.287510498","-0.194491925","0.255196695","-0.184166924","0.118644496","-0.144508557","0.018667294","-0.161373139","-0.384065204","-0.096520063","0.25856291","-0.477953958",1.042836041
"3936",3888,"MRGPRF","ENSG00000172935","0.093109404","0.05012037","0.24265062","-0.1627295","-0.045491384",NA,NA,NA,NA,"0.016284288","0.295002382","-0.571541985","-0.623046002","0.032818625","-0.07364909","0.031432508","0.045029248","-0.039752621",NA,"0.010282973","-0.214349501","-0.194782404","-0.110330244",1.085813149
"3937",3889,"HSPB1","ENSG00000106211","-0.529202728","-0.340275648","-0.242060873","0.056244111","-0.15710597",NA,NA,NA,NA,"-0.035218064","0.195862939","0.152003093","0.232930781","0.486104626","-0.156690631","0.091483061","0.55931624","-0.250296774","0.68276936","0.094260732","-0.098877885","0.127205702","0.278855211",0.928806856
"3938",3890,"HSPB1","ENSG00000106211","-0.826079718","-0.268011201","0.03307509","-0.311900635","-0.095658749",NA,NA,NA,NA,"-0.172356998","0.360026354",NA,"0.418246036","0.207204187","0.363582529","0.173145448","0.88633051","0.168745269","0.628157378","0.167792414","0.011894711","-0.197832768","-0.138488635",0.937680323
"3939",3891,"PPIE","ENSG00000084072","0.544796418","0.219108213","-0.314438422","-0.120702486","-0.066327541",NA,NA,NA,NA,"-0.344382946","0.142529623",NA,NA,"0.137957273","0.231005552","-0.106193977","-0.030615367","-0.100738072","0.156923156","-0.212272205","-0.100036001","-0.064130337","-0.114576019",0.903846154
"3940",3892,"PPIE","ENSG00000084072","0.245630301","0.023482115","-0.076729977","-0.614018534","0.210671344",NA,NA,NA,NA,"0.173693757","0.003689759",NA,NA,"-0.048417129","-0.247586974","-0.072256089","-0.555593649","-0.113666682","-0.274993514","-0.151736397","-0.273048194","0.133330723","-0.039660893",1.057382785
"3941",3893,"NBS1","3893","0.073364426","0.323366475","0.147540463","-0.265789793","0.07032204",NA,NA,NA,NA,"-0.327909072","0.000990522","0.203371485","0.30560579","0.408553466","0.143556313","-0.128148865","0.325859912","-0.334122668","0.147010609","-0.077919886","-0.128227376","-0.224278858","0.007599816",0.829774957
"3942",3894,"NBS1","3894","-0.032225333","0.372554168","-0.156094768","-0.292704739","-0.130256386",NA,NA,NA,NA,"0.025788681","0.38070422",NA,"0.319258908","-0.019575538","0.313256724","0.101102195","0.030938177","-0.005546701","0.034586812","0.086669498","-0.047702296","0.152795565","0.182451673",1.018408551
"3943",3895,"LOC51725","3895","0.120010862","-0.063539082","-0.256098359","0.214580615","-0.098424055",NA,NA,NA,NA,"-0.093039559","0.178214698",NA,NA,"-0.123961029","0.223632383","0.044163764","-0.201633861","0.437808807","0.296011728","0.125325003","-0.141565005","-0.102730322","-0.195041933",0.893255701
"3944",3896,"LOC51725","3896","-0.031990114","0.123315415","0.084437102","0.097129176","-0.057715498",NA,NA,NA,NA,"0.247790694","0.113710291",NA,NA,"0.108729028","-0.16216296","-0.184000187","0.236111763","0.178858126","-0.066166924","-0.44633363","-0.013494695","-0.08436227","0.188375483",1.182808717
"3945",3897,"BSND","ENSG00000162399","-0.162938571","-0.090779231","0.370211421","0.164980947","0.105215033",NA,NA,NA,NA,"-0.345950761","-0.243028026",NA,NA,"-0.807354922","-0.256743093","0.144076178","0.578935118","0.426957383","0.049262032","-0.529774066","-0.144150398","0.267733742","0.072743048",1.262478485
"3946",3898,"BSND","ENSG00000162399","-0.027504551","0.428093652","0.344404712","0.348129698","0.013816818",NA,NA,NA,NA,"-0.550411191","-0.080184914",NA,NA,"-0.881933044","0.07484451","-0.216072444","0.621122164","-0.139463898","0.210076899","-0.154308477","-0.479428087","0.342629004","-0.024097113",1.429890848
"3947",3899,"SH3BGRL3","ENSG00000142669","0.16083012","-0.121785705","-0.415364456","-0.460945306","-0.13398904",NA,NA,NA,NA,"0.090958967","0.135496714",NA,NA,"-0.157356328","0.263282526","-0.351088637","-0.49683159","-0.216497957","-0.037596787","0.200322916","-0.39716168","0.031194622","-0.397837979",0.839561856
"3948",3900,"SH3BGRL3","ENSG00000142669","0.012123559","0.312028586","0.246226118","-0.346362789","0.116767066",NA,NA,NA,NA,"0.366385638","0.071953467",NA,NA,"-0.032180406","0.037214435","-0.252966864","0.70410096","-0.007683216","-0.156645061","0.027165752","-0.242287328","0.11617943","-0.190840581",0.893617021
"3949",3901,"NUDT8","ENSG00000167799","0.164680636","0.029804513","0.174429204","-0.584962501","-0.425386188",NA,NA,NA,NA,"0.206980696","-0.310899594",NA,NA,"0.108572522","0.297472047","0.189738897","-0.146699062","0.102797166","0.504660873","-0.048400324","0.364649352","-0.105709441","-0.17080619",0.944798301
"3950",3902,"NUDT8","ENSG00000167799","-0.073835881","-0.009122763","-0.065588342","-0.118369357","-0.13481865",NA,NA,NA,NA,"0.046385967","-0.25265526",NA,NA,NA,"-0.404198267","0.012053919","0.14467221","-0.154180131","-0.217792354","0.001806757","0.282887679","-0.520903364","0.073777926",0.881253767
"3951",3903,"EHD4","ENSG00000103966","0.063999516","-0.238615669","-0.017529925","-0.31600198","-0.29566541",NA,NA,NA,NA,"0.03150519","0.120756174","-0.212848649","-0.312697466","0.037658126","-0.041330028","-0.151274644","-0.138706271","0.154825189","-0.107947913","0.038803428","0.112560806","-0.299168192","-0.315442051",0.707002801
"3952",3904,"EHD4","ENSG00000103966","0.301530398","-0.197398608","0.285150549","0.241346747","-0.293864176",NA,NA,NA,NA,"-0.154871275","-0.188034155",NA,"-0.866437392","-0.055613975","0.027624248","0.313863187","-0.09097366","-0.213049298","-0.184054127","0.024213632","-0.01025212","-0.072892521","-0.204429942",0.832570307
"3953",3905,"CKM","ENSG00000104879","-0.437250092","-0.605903888","-0.646100343","-0.072675447","-0.654909473","0.545134908","1.856084583","0.908420385",NA,"-0.060502476","0.17531926","0.352143934","0.569301655","0.02110751","-0.3902101","-0.400037193","0.279577817","-0.017590087","0.163651098","-0.159292495","0.273887388","0.04789469","0.309468126",1.06599909
"3954",3906,"CKM","ENSG00000104879","-0.534981426","-0.376653079","-0.470341673","-0.323812739","-0.502047723","0.597711792","1.738480235","1.32991637","1.449737474","-0.558105898","0.090520426","0.481708539","0.307053084","0.015488164","-0.168263616","-0.654896378","0.181316818","0.001815853","0.222434294","0.032261967","0.299220944","0.161909604","-0.133023472",1.07971864
"3955",3907,"EHD2","ENSG00000024422","-0.069101106","0.103556192","-0.09380151","0.380031049","-0.298672743",NA,NA,NA,NA,"-0.255971013","-0.108700149",NA,NA,NA,"-0.163298233","0.121837807","-0.308670901","-0.200798923","-0.036966326","0.029865773","0.201735356","0.141861083","0.133004939",1.04576659
"3956",3908,"EHD2","ENSG00000024422","-0.098848134","-0.200748518","0.529828666","0.002493855","-0.171010843",NA,NA,NA,NA,"0.105996647","-0.024842543",NA,NA,"-0.116428675","-0.273907801","-0.299560282","0.09529245","-0.023925839","-0.049882066","-0.12511192","0.282101138","0.531872182","0.331559857",1.054363376
"3957",3909,"TPM2","ENSG00000198467","-0.720090769","-0.396000154","-0.484453184","-0.497845602","-0.687974685","0.200762405","1.317877474","0.597843792","1.614941658","-1.107626482","-0.394389584","0.64160862","0.991531648","0.054972214","-0.279725231","-0.191551713","0.10679149","0.288899119","0.472060737","0.512869314","-0.16421667","0.429641506","0.337749659",1.444311018
"3958",3910,"TPM2","ENSG00000198467","-0.873349028","-0.325989167","-0.579971365","-0.416955576","-0.54655398","0.170609879","1.608056672","0.708805033","1.557106671","-0.704941239","-0.46423151","0.717191921","1.067530618","-0.126383287","-0.086078733","-0.064191617","0.058041833","0.048614052","0.628450893","0.435776166","0.120118138","0.408745753","0.445161825",1.572408118
"3959",3911,"RBED1","3911","-0.031440896","-0.192547543","-0.032293403","-0.223383896","-0.224302011",NA,NA,NA,NA,"-0.191737437","-0.06871275","-0.113919592","-0.000781313","-0.245046776","-0.436905653","-0.199840579","0.107116262","-0.021923316","-0.066585252","-0.101675219","0.073103713","-0.152062268","-0.037657085",0.879054866
"3960",3912,"RBED1","3912","0.133250173","-0.258372236","0.090397682","0.282046784","-0.095758983",NA,NA,NA,NA,"0.11825668","-0.126131713","0.029747343","-0.440316908","0.404327019","-0.10523472","-0.580510359","0.293486468","-0.394278939","-0.065070557","0.446417414","-0.144204723","0.217230716","0.418748991",0.943870015
"3961",3913,"3913","3913","-0.795763895","-0.356168336","-0.582558126","-0.861067552","-1.260014459","0.097168659","-0.025258952","1.128447649","-0.475719843","-0.334617705","-0.490893899","0.048412205","0.08616173","-0.496332555","-0.405319727","-0.364858256","-0.465836773","-0.533914895","0.032968351","-0.197701506","-0.375672817","0.222834943","-0.362339613",1.023572744
"3962",3914,"3914","3914","-0.271427923","-0.435443971","-0.445130579","-0.815240813","-1.162334878","0.261765465","0.588267645","1.225294499","1.111469223","-0.360894868","-0.311392455","0.411090315","0.504878564","-0.998870689","0.239338313","-0.4905726","0.024302058","-0.545217682","0.030102032","0.090045017","-0.16984014","0.035033308","-0.06461187",0.945238619
"3963",3915,"POLR1D","ENSG00000186184","0.18351269","-0.06898661","-0.01349111","0.387698791","0.2891758",NA,NA,NA,NA,"0.250984843","-0.37541293",NA,NA,"0.258734268","0.268866851","-0.225809107","0.450468511","-0.065121867","0.040348635","0.013351515","0.110365804","-0.128648726","-0.401603829",0.833449477
"3964",3916,"POLR1D","ENSG00000186184","0.30366919","0.218288023","0.287681676","-0.08640076","-0.220608453",NA,NA,NA,NA,"0.510972096","-0.180740284",NA,NA,"-0.069563594","-0.311222098","0.004284812","0.191113992","-0.154123145","-0.116354236","0.02825826","-0.097736802","0.029146346","0.092205177",1.091811414
"3965",3917,"CLU","ENSG00000120885","0.382658119","-0.433057687","0.163241514","-0.047246125","-0.113104895",NA,NA,NA,NA,"-0.370788245","-0.192089661",NA,NA,"-0.035015441","-0.059162072","0.118349396","-0.007743953","-0.098889063","0.404669704",NA,"0.301259903","0.116924382","0.152857951",0.980867347
"3966",3918,"CLU","ENSG00000120885","0.063288431","0.022156414","0.17992428","-0.1786212","0.311123951",NA,NA,NA,NA,"0.294169623","-0.27402519",NA,NA,"-0.388445298","-0.026635127","-0.172730892","0.008453315","0.078508892","-0.120993082","-0.166695767","0.040529212","0.100011732","-0.108080783",0.929665343
"3967",3919,"C14orf9","3919","-0.082331404","0.215492474","-0.40902805","0.202091642","-0.059849855",NA,NA,NA,NA,"0.093646821","-0.007958497",NA,NA,"0.115093164","-0.058314565","0.194889742","-0.123539034","-0.022577848","-0.314040185","0.503398776","-0.240740385","-0.070229923","-0.495546203",1.248289345
"3968",3920,"C14orf9","3920","0.270707133","0.132178115","0.022229947","0.157052784","0.041820176",NA,NA,NA,NA,"0.025051372","-0.085085286",NA,NA,"0.079670368","0.609671488","0.384005348","-0.015724352","0.611032871","-0.31524673","0.327164743","-0.332558822","0.01782962","-0.419775418",1.234962406
"3969",3921,"3921","3921","0.156018608","0.255375029","0.064840582","-0.353071746","-0.360435915",NA,NA,NA,NA,"0.281658985","-0.237934781",NA,NA,NA,NA,"-0.551062094","0.258836639","-0.288091863","-0.267857616","0.03496883","-0.33450068","0.213686215","-0.21291562",1.044609665
"3970",3922,"3922","3922","0.08669612","0.185223791","0.120651769","-0.034496462","-0.214594051",NA,NA,NA,NA,"0.037287233","-0.006591765",NA,NA,NA,NA,"-0.062670858","0.323298641","0.139767364","-0.291339775","-0.13368903","-0.040392189","-0.016347994","0.087162025",1.03626108
"3971",3923,"MGC12921","3923","0.0946052","-0.005264249","-0.044690757","-0.201075965","0.419698877",NA,NA,NA,NA,"-0.349121877","-0.107120604",NA,NA,"-0.089949625","-0.04336104","-0.120725898","-0.373550969","-0.046802937","-0.251461924","-0.024220407","0.072622026","0.474228621","-0.333423734",1.150297619
"3972",3924,"MGC12921","3924","-0.144127855","0.052492377","0.47707859","0.009543773","0.059212985",NA,NA,NA,NA,"-0.141598736","0.0759866",NA,NA,"-0.256584631","-0.02727866","-0.156143364","0.027536938","-0.286589134","-0.022782475","-0.278455111","-0.254042544","0.107619244","0.219593469",1.181415929
"3973",3925,"TMC4","ENSG00000167608","0.358634913","-0.054447784","-0.133931021","-0.306494686","-0.107045311",NA,NA,NA,NA,"-0.070483996","-0.048977844","-0.305388419","-0.041066994","-0.207399707","0.134443415","0.081036572","0.183075296","-0.363326011","0.067824242",NA,"-0.102171254","0.008390496","-0.377444146",0.931552588
"3974",3926,"TMC4","ENSG00000167608","0.234826424","0.235802822","-0.036296129","0.40541308","-0.027289222",NA,NA,NA,NA,"-0.09209592","0.185906479",NA,"-0.147957881","-0.366921533","-0.016103308","0.085195903","0.131588762","-0.001368781","-0.08851017","0.054100209","0.030709866","-0.307054818","0.427934493",0.997479839
"3975",3927,"PKIG","ENSG00000168734","-0.497771931","-0.281625946","-0.367762942","-0.119117536","-0.072903091",NA,NA,"-0.2510373","0.154944369","-0.080964165","0.37646796","-1.114355807","-1.721618613","0.032526549","0.014283062","-0.126501044","0.061414621","0.323831589","0.113706977","0.274978271","-0.42808161","0.277887963","-0.342436453",1.312885879
